gene,mean_recurrence,meth_vs_exp_R_mean,meth_vs_exp_maxPvalue,age_vs_exp_R,age_vs_exp_Pvalue
VAMP3,0.1328254388870487,0.0205467115265714,435.7035682399967,-0.2413485289790232,1.2380398640669873e-07
PFDN4,0.1328254388870487,-0.0225626709557403,275.1085165684848,-0.0318312899954473,2609.007365779549
SLC4A4,0.1324942033786021,-0.2349476224238674,1.6157265388622441e-102,0.1867733226680984,0.0016049656996199
TBXA2R,0.1324942033786021,-0.0147716053618982,1363.389170842957,-0.150098171713409,0.2359687215451501
FGF9,0.1322954620735343,-0.1089622944223052,46.16715918570041,0.1249659150068094,3.94605839770329
ATP12A,0.1321629678701557,-0.0605347945960597,8.241623002830275e-05,-0.0212641989003171,3817.8477809670057
PRKACB,0.1321629678701557,-0.1622582560867216,3.6459717979629696e-48,0.0374283669001405,2076.483399094928
GADD45G,0.1311692613448161,-0.0850494342304477,6.232205409125184e-12,0.2224704389234003,4.3629251979775565e-06
PEX11G,0.1308380258363696,-0.1704908555057332,1.7292478509158444e-55,-0.1304862202461124,2.214325392626591
CPXM1,0.1301755548194766,-0.0719714606171507,7.630772242233066e-08,0.0883381351827966,103.5691964666736
LRRC32,0.1301755548194766,-0.1115304448312547,0.0013492186946769,0.0265139093121488,3185.53325625134
ZNF488,0.1298443193110301,-0.0914306339670463,1.8228291324639808e-12,0.0002927939242454,6778.28177941968
TNIK,0.1296787015568068,-0.1269808140526329,1.2363662542733792e-27,0.1737221828509709,0.010713369654953
RFX2,0.1290162305399139,0.0071328855295814,3915.886341945781,-0.2460994501957167,4.808729047297937e-08
ACVR1C,0.1284365684001324,-0.0883935331619457,2.402157921354996e-08,0.0247756738500232,3388.2589175529133
PNPLA7,0.1281881417687976,-0.0058249820531467,4890.945638808447,0.0311076009264676,2683.493471328903
TMC6,0.1280777299326488,-0.3382467636971878,6.0175189157265835e-173,0.0895543295597389,94.36679975424856
SNAI1,0.1280225240145743,-0.2485807268756928,4.2188347611626636e-66,0.1910735462233834,0.0008330973007697
CYFIP1,0.1279673180964999,-0.106016427220001,1.1902945184007634e-08,-0.0938276683332648,67.48975009639771
ZNF256,0.1278569062603511,-0.6852658869560374,0.0,-0.0751440258412211,266.0170277013804
TET1,0.1275256707519046,-0.2099632827620287,6.857122577941965e-86,0.0708136280101242,353.2229080469044
WNT3,0.1271944352434581,-0.0244967051884871,6666.332392056657,0.0308177561679396,2713.6828926300363
PSMA1,0.127194435243458,0.1096635506033554,8.129114499088724e-11,-0.210583742943584,3.5120241248642105e-05
CNKSR3,0.1270288174892348,-0.1726130652640006,1.5368971115054671e-55,0.0708035108046007,353.45171114934465
LTBP1,0.1268631997350116,-0.1427255795853751,4.568629539813657e-38,-0.0672269853958504,442.4550229373202
ZNF433,0.1265319642265651,-0.4021620802111711,1.5079338080103278e-243,0.0261702066558732,3225.0779055323155
SPRY2,0.1263663464723418,-0.1691456095571259,1.8026069138345065e-48,0.0858634524805414,124.75807233529432
ABCC4,0.1262007287181185,-0.1973544258050351,1.888147066959802e-75,-0.0353518774840959,2264.994645719172
GDPD5,0.1262007287181185,-0.0568295579952317,0.0006195495964281,0.1833002447289304,0.0026958292662271
A4GALT,0.1262007287181185,-0.1245728482607463,2.2194415135562096e-28,0.0482515735443243,1264.6049591991866
CMTM8,0.1262007287181185,-0.3362064349621091,9.939933867225226e-232,-0.1322138281081037,1.8393970328869405
FIBCD1,0.125869493209672,-0.0643814932329728,8.941756891372787e-06,0.1451356397837987,0.4275194083718346
ME3,0.125869493209672,-0.6691693909404779,0.0,0.1346701392068298,1.407491731046724
GBX1,0.125869493209672,0.2098586672028089,1.8634280064855464e-77,-0.0739979581468146,287.1030480308451
PLEKHA7,0.1255382577012255,-0.3522281216792107,4.3239852503760797e-256,-0.0116352584763569,5113.671324174322
PTCH1,0.1255382577012255,-0.1529065993290116,4.410274880808738e-44,0.1189826949572232,7.194383122759401
MRPS33,0.1254278458650767,-0.2232269062019785,6.839495769829726e-81,-0.0565556982399851,822.0745830481004
COCH,0.124544551175886,-0.2504751334483435,2.612932738070713e-124,-0.1174698276607746,8.339159194378498
PRKCG,0.1242133156674395,-0.0589392215935412,0.0001987476239579,-0.0800273336618959,190.27234846480263
FUT11,0.123882080158993,-0.1599068822387294,2.481410230016412e-47,0.1113420790700474,14.907251891869416
NTN4,0.1237164624047698,-0.0810076711322021,7.870320077895778e-10,-0.0037917006767215,6256.857250875912
RHOB,0.1232196091421,-0.1322976259461034,2.4565569179842418e-32,0.1832568389932454,0.0027131909358254
NFE2L1,0.1232196091421,0.0117247346823699,2247.0299624266,-0.1176236929383277,8.215491957963385
PRKCH,0.1227779617975047,-0.149346334103888,1.6396978957129078e-35,0.158629255135661,0.0812485248378339
ARHGEF18,0.122557138125207,-0.048712029201344,110.50048290387556,-0.1967001934525454,0.000345270125952
IL15,0.1223915203709837,-0.1693975731772758,4.4403373433002636e-13,-0.0233424459036646,3560.438496369786
SAMD11,0.1223363144529093,-0.0492842192964421,2186.987654805898,0.0278236196899182,3037.332266442734
NDUFB8,0.1222259026167605,-0.0706936523299811,1.7683674038658056e-07,-0.1149078748208485,10.667218765020555
OSCP1,0.1222259026167605,-0.2315953443382217,1.824041085663558e-105,-0.0694289097135829,385.70980211455066
OLFML2B,0.1221154907806116,-0.0069589945241641,8055.605932618004,0.011551240712731,5125.599017044105
SLC30A3,0.1220602848625372,-0.1223861163474071,3.226811936651892e-21,0.0203812631479609,3929.869830780833
SNX32,0.1219609142100033,-0.3787176196231437,1.3660239004667487e-166,-0.0345581399950146,2339.880993927366
C4orf36,0.121894667108314,-0.1198593244374468,4.1762980138026087e-26,-0.1353039566664416,1.3126026550948144
RPS6KA2,0.1218118582312023,-0.2153725924978451,4.970227146763904e-80,-0.1498294959976916,0.2438031136583002
RIPK2,0.1215634315998675,-0.0542450183434212,0.0023389090109459,0.1560444580532119,0.1129027882555315
IFT88,0.1215634315998675,-0.0757035636016951,6.163558744693141e-09,-0.1618462609278358,0.0535561103007031
CISD3,0.1215634315998675,-0.1059074287729437,7.588823006248512e-20,0.0211666944043803,3830.142332103717
SPINT1,0.1215634315998675,-0.273596400983413,9.141413409149526e-117,-0.1098835970170621,17.048439619632134
ZNF582,0.1213978138456442,-0.7331140161504729,0.0,-0.1414217681581803,0.6587866272056333
LGI3,0.1210665783371977,-0.0819995174164333,2.7413489886440468e-05,-0.0432973757100564,1601.282503616893
CDKN1C,0.1209009605829744,-0.1801769105399658,2.5800312511913616e-62,0.2018458446746822,0.0001507992064237
NEK10,0.1207353428287512,-0.0285447880588596,126.3143466517798,0.0011927866738215,6643.930097256979
ANGPTL4,0.1205697250745279,-0.1889509497385498,7.283186883970369e-69,0.0280251888362649,3014.8771189604
MYCN,0.1204372308711494,-0.0377164329758776,3511.812737070492,0.0126041292088155,4976.7712048445865
TEX9,0.1203212984431931,-0.1314572696183654,1.3673748841249808e-27,0.0118627349387187,5081.421429210651
SLC35B3,0.1199072540576349,-0.0125839305544086,1965.3567124880387,-0.3125388439719044,9.781589348544676e-15
FZD4,0.1197416363034117,-0.0554551103652051,122.8679453462636,-0.0234786412842431,3543.8858453201324
VPS37B,0.1195760185491884,-0.1565461421929782,2.453467981842444e-46,-0.0611045506782525,637.117725914156
PKD2,0.1195760185491884,-0.1369286710082901,7.908061663757131e-35,-0.0478605891327105,1289.1080730077945
KCTD15,0.1192447830407419,-0.2419914201342634,1.2126230523900394e-115,-0.0954030740355358,59.45007883330892
ATL2,0.1190791652865187,0.0510534962759091,326.0361573766342,-0.1660074938883967,0.0308630678101215
TIAM1,0.1189135475322954,-0.4323401883424242,0.0,-0.0296582111896151,2836.4864846633823
LRP2,0.1185823120238489,-0.143708409496405,1.2524595478702118e-38,-0.0462455012076825,1394.0315112197206
BCL3,0.1183614883515512,-0.1490945931772714,896.4134570163498,-0.0192983533016192,4069.340611961455
SOX5,0.1179198410069559,-0.2122043183455616,4.5313935110422146e-76,0.06926560282759,389.6997921261074
NRN1,0.1179198410069559,-0.202328066090714,1.8021049729327067e-79,-0.1619020566462029,0.0531665610635191
LRIG1,0.1177542232527326,-0.1735919271289545,7.847470465199717e-39,0.1506467534013033,0.2207073127011088
ARNTL2,0.1175886054985094,-0.1324221698726239,2.0746196941924478e-32,-0.1067255018766086,22.67734938362805
ZNF224,0.1175886054985094,0.0020602707674541,7111.494089123668,-0.1755441372528918,0.0082870731072683
AMIGO3,0.1175886054985094,0.2328263581345507,1.1783383198065218e-106,,
HSD11B2,0.1172573699900629,-0.300396223716022,1.7846983113660464e-166,-0.0839186475068828,143.9774241735738
BMP6,0.1170365463177652,-0.1496096405157968,4.652515090681465e-26,-0.0360039234140547,2204.646035668384
HS3ST3B1,0.1169261344816164,-0.0757500208126397,0.0001400358184483,-0.119624261590488,6.754243944658682
PSTPIP2,0.1165948989731699,-0.1248909770402763,1.4833255788677499e-28,-0.126140908716793,3.496098782277863
PPP4R4,0.1164292812189466,-0.0249985447456325,277.04374019677834,-0.0020760897242138,6512.174649589128
NOS1AP,0.1159324279562769,-0.0640632801002606,1.0797090402636825e-05,0.0872674637570471,112.31393050352068
LIMS2,0.1159324279562769,-0.132660174202069,1.5672662379759167e-32,-0.1438708737090975,0.4959322900249485
ADAMTS8,0.1156011924478304,-0.0530197290372043,0.0857883460359325,-0.1160325978195218,9.58001999315553
RDH13,0.1152699569393839,-0.0818740973856362,7.060365992211845e-11,0.0223728078411612,3679.420523765832
TNFAIP1,0.1149387214309373,-0.0103186457972659,466.765299931609,-0.2753547268295401,9.077687039214871e-11
RHOBTB1,0.1149387214309373,-0.131884090331109,3.983029299677761e-32,-0.1095248479345559,17.616458925076206
LHB,0.1146074859224908,-0.0541767396966777,0.0024208483371793,-0.0218872142287267,3739.7446808938025
CHST1,0.1146074859224908,-0.0984085607758062,8.37946987892105e-17,-0.0309819825053542,2696.552527797226
COL11A2,0.1142762504140443,-0.082378054539251,4.815597040035773e-11,-0.1176161217945509,8.221537397564305
HTT,0.1142762504140443,0.0432072140918248,0.3616834240969241,0.0640610054297989,535.9262878988553
BMS1P4,0.1142762504140443,0.0260237075601178,115.76904248659882,0.0973537275230123,50.68560400322289
CKAP5,0.1139450149055978,0.0146038791975723,1403.9351319260893,0.0823021856521171,161.86206400118047
CGB7,0.1133929557248537,-0.0780611663283177,8.225682864010148e-08,-0.0321833140825047,2573.236967912592
HES7,0.1132825438887048,-0.0126932470967023,1284.5437936139906,0.0487140184244331,1236.0692340715782
FXYD7,0.1126200728718118,-0.0610081087916132,6.316890177811662e-05,0.0857672909737779,125.65284848404691
UEVLD,0.1126200728718118,0.0516836953380325,0.0082767708782204,-0.2479715493009484,3.294574253970731e-08
LMNA,0.1122888373633653,-0.336560361366535,2.9830328563806107e-232,0.0288589346235563,2923.010047848386
COL2A1,0.1121784255272165,-0.1018150228236561,2.564774640212504e-09,0.0883003107094605,103.8676242961337
HOMER2,0.1117919841006956,-0.2941227041886228,1.5269553786007201e-171,-0.0835778016804397,147.59862045691366
STYK1,0.1114607485922491,-0.2021056605653517,7.537568392840559e-30,0.2053688971657968,8.444567121486163e-05
HOMER3,0.1112951308380258,-0.1368304274321878,8.947208163605996e-35,-0.1551803019518509,0.1258842419116506
ZDHHC5,0.1109638953295793,0.1431503955318109,2.614248721671147e-38,-0.233058304548461,6.147581936147996e-07
SNTB1,0.1109638953295793,-0.179217814285383,3.727972949564045e-44,0.0176714200763163,4282.997237996904
SCUBE3,0.1109638953295793,-0.117351480670613,6.360997970418124e-25,-0.0951489746514054,60.68606588837153
RASGEF1B,0.1106326598211328,-0.0052736385808521,5196.201781902811,0.1816179440670748,0.0034535322082106
TTC8,0.110522247984984,-0.046074820328871,3769.028327727273,-0.2834798479071463,1.381694611292574e-11
IGSF9,0.1103014243126863,-0.1770000329313325,4.9182871551611765e-60,0.0632023306764592,563.871962892399
SORBS1,0.1098045710500165,-0.0639968455352833,0.0019823250065384,-0.0481104362038108,1273.4101206610994
ZNF829,0.1098045710500165,-0.5281734049012989,0.0,-0.109112626838191,18.29043231218069
GAMT,0.1096389532957933,-0.217938661063588,8.627831651406266e-83,0.058781326093674,726.9232464162986
NET1,0.1096389532957933,0.0144827059867186,1433.9872526752547,0.009636308069039,5399.699641812406
LEKR1,0.1093077177873468,-0.2660982281481701,1.4256035160395874e-137,-0.0202587366421856,3945.5368348499983
FBLIM1,0.1089764822789002,-0.0097479483064705,2996.453887433838,-0.018384715990237,4188.730404247364
PCDHGC3,0.1086452467704538,-0.3112001390852625,2.4359552543122397e-176,-0.0080815542186834,5625.090791484268
VGF,0.1083140112620072,0.010232270592885,2799.6829758597883,-0.018282459931047,4202.188112197698
PIGH,0.108148393507784,-0.1353181712019377,5.754497394257107e-32,-0.1148195623475175,10.757213255036676
ABLIM2,0.1079827757535607,-0.079123822818189,5.35357479491338e-10,-0.0242756314373284,3447.8235037617665
MSRA,0.1078999668764491,-0.1923321735345274,1.3586607986490901e-58,-0.0760351831680075,250.54196730178649
PLEKHG4,0.1076515402451142,-0.3469127561980413,7.544422242734392e-248,-0.05026787596575,1143.6804612086005
FGFRL1,0.1074307165728166,-0.1200031661313052,3.3965890605983e-17,0.1681425722938864,0.0231376112825867
KIF13A,0.1073203047366677,0.0210447356138405,390.0917831929313,-0.2152257842009003,1.5777114784596885e-05
EOMES,0.1073203047366677,-0.0439988018192814,0.2604862923530315,0.2427752050667949,9.33931620693089e-08
GRHL3,0.1073203047366677,-0.1828990062653989,2.5278701107049795e-64,-0.0537151913992138,957.3268844589084
LRFN3,0.1069890692282212,-0.1339529361304561,3.1669762735799524e-33,0.0046980333247738,6122.443659795691
WNT10A,0.1063265982113282,-0.1601179137735198,1.3284951401664432e-48,0.0363847075200819,2169.891817163868
IL17RD,0.1059953627028817,-0.1678584038648332,1.0824684961244296e-53,-0.0337527793929298,2417.458843886455
NKD2,0.1059953627028817,-0.0862786045509582,1.5020515652494455e-10,-0.0700399536158817,371.0803488665196
SNX9,0.1056641271944352,-0.3219663020318665,3.2407859941370823e-211,-0.0049632127469759,6083.193763717362
CTTN,0.105498509440212,0.0340252776697999,7399.590807948518,-0.0592012793972671,709.9871032473903
CYB561,0.1053328916859887,-0.419441181200228,2.991075489353433e-248,0.0547060236906781,908.3303858834864
TMEM52,0.1050016561775422,-0.3694155048788419,8.673629223098821e-284,-0.0427307451867654,1643.4909724860854
NEK5,0.1050016561775422,-0.0802481007860481,2.370291618958166e-10,-0.0974114238594275,50.44497420473864
DGKZ,0.1044716793640278,0.0203956269189544,3051.7769739027285,-0.1088776023286809,18.685138125653506
ONECUT3,0.1041735674064259,0.151461013782077,4511.1183970318125,-0.0070107644434758,5781.588410783303
MFSD2B,0.1040079496522027,0.0231637469790596,2162.404888220829,0.0597608040901603,687.9100652294379
PFDN5,0.1040079496522027,-0.0765456164482369,3.372929743653864e-09,-0.0546535726524879,910.874557523232
CYP4V2,0.1038975378160538,-0.0709278566169901,0.1761516154866875,0.0159179188611585,4518.488004764799
ARHGEF16,0.1036767141437562,-0.2662498559187666,2.509676435903194e-141,-0.0193605189950328,4061.273571544868
PPFIA1,0.1036767141437562,0.0018753936003889,4.701838870076001,-0.0706938442076769,355.93979898978534
FOXF1,0.1034779728386882,0.0449210520053846,7.476480458756519,-0.0483349802674303,1259.4226198156591
B3GNT4,0.1033454786353097,-0.1200726962843343,3.303636081889402e-26,-0.0924519552592939,75.28631020093675
NUDT14,0.1033454786353097,-0.1083207435851028,7.217712824903065e-21,0.0068303562871421,5808.045993860763
C1QL4,0.1033454786353097,-0.1016416783054357,4.3513643250760556e-18,5.029657644961202e-05,6814.4899407399
SLC36A1,0.1027934194545655,-0.0469686939018642,0.30427165826493,-0.2826755768102039,1.6693516446747072e-11
MAN2B2,0.1026830076184167,-0.0406389951889802,1.0024495684260597,-0.130320933675077,2.2537119668344343
PKP4,0.1026830076184167,-0.217623687130043,1.5007104678160863e-92,-0.1158405772873168,9.758101652160905
FRMD6,0.1021861543557469,-0.0734344015479211,2.017359657371297e-07,-0.0192597841672718,4074.349261054281
HSBP1L1,0.1021861543557469,-0.4617448068967608,0.0,0.0885420505349098,101.97328979750716
PPP1R13B,0.1021861543557469,-0.0461457216112067,9.705477314272231,0.0982273817495705,47.14973977844887
EPB41L2,0.1020205366015236,-0.0672891099636234,7.273339227002083e-06,0.0639802238995246,538.5064541405901
CH25H,0.1019101247653748,-0.1320145807223983,9.59197807581193e-25,0.0079602038066269,5642.777796115326
ID2,0.1016893010930771,-0.0436929944476098,0.2959626050049179,0.1194446592758205,6.874881402452116
HDLBP,0.1016893010930771,-0.0892440864346786,2.1861396719869295e-13,0.0016434768534845,6576.68626591252
DAGLA,0.1015236833388539,-0.0885328128182499,0.0153646725763821,0.0069699127930459,5787.577292122402
XKR9,0.1013580655846306,-0.1278846870366751,1039.3702086624346,0.0128273693739711,4945.401775000964
PRKAG2,0.1013580655846306,-0.116591693183499,1.43500329497674e-24,-0.0287901895276711,2930.522756942925
LACTB2,0.1013580655846306,-0.1278846870366751,1039.3702086624346,-0.2306514652412269,9.679924247390732e-07
ZNF43,0.1013580655846306,-0.6742654291253717,0.0,-0.1267808207456122,3.2715990809405704
ELL2,0.1013580655846306,-0.0258415591851313,121.45867155789097,0.0817757597091794,168.08752332344486
EFNB2,0.1013580655846306,-0.2184656362841364,2.4128275037312093e-93,-0.0601773230471595,671.8327788801495
SH3YL1,0.1008060064038865,0.0547360316567792,567.8296457585792,-0.0085881923233859,5551.39032973598
ACP1,0.1008060064038865,0.0547360316567792,567.8296457585792,0.0356130815245244,2240.692766762904
ARID4A,0.1003643590592911,0.0227064146262908,265.90553943849653,-0.1481320800209377,0.2992924118320558
MAP3K1,0.1003643590592911,-0.2218129347707989,2.4275482760811706e-96,-0.1537592978707619,0.1503653133118773
CACNB4,0.1000331235508446,-0.1775195347445031,2.6192058598467287e-41,-0.0113287917289686,5157.221130251002
GJC1,0.0997018880423981,-0.1416114331295518,1.959262185162131e-37,-0.1069485046662457,22.23033159336249
MTHFD2,0.0997018880423981,-0.5243820583192244,0.0,-0.0116208061533612,5115.7224454423385
